DateTime,EraTemperatureMilliDegC,UcTemperatureMilliDegC
30:28.9,-5500,365
30:29.7,-5500,365
30:33.9,-5500,366
30:34.7,-5500,365
30:38.9,-5500,365
30:39.7,-5500,365
30:44.0,-5500,366
30:44.7,-5500,365
30:49.0,-5500,365
30:49.7,-5500,366
30:54.0,-5500,366
30:54.7,-5500,366
30:59.0,-5500,365
30:59.7,-5500,365
31:04.0,-5500,365
31:04.7,-5500,366
31:09.0,-5500,365
31:09.8,-5500,365
31:14.0,-5500,365
31:14.8,-5500,365
31:19.0,-5500,365
31:19.8,-5500,365
31:24.0,-5500,365
31:24.8,-5500,365
31:29.0,-5500,365
31:29.8,-5500,364
31:34.0,-5500,364
31:34.8,-5500,364
31:39.0,-5500,364
31:39.8,-5500,364
31:44.0,-5500,364
31:44.8,-5500,365
31:49.1,-5500,364
31:49.8,-5500,364
31:54.1,-5500,364
31:54.8,-5500,364
31:59.1,-5500,365
31:59.8,-5500,364
32:04.1,-5500,364
32:04.8,-5500,364
32:09.1,-5500,364
32:09.8,-5500,364
32:14.1,-5500,364
32:14.9,-5500,364
32:19.1,-5500,364
32:19.9,-5500,364
32:24.1,-5500,364
32:24.9,-5500,364
32:29.1,-5500,364
32:29.9,-5500,364
32:34.1,-5500,364
32:34.9,-5500,364
32:39.1,-5500,364
32:39.9,-5500,364
32:44.1,-5500,364
32:44.9,-5500,365
32:49.2,-5500,364
32:49.9,-5500,364
32:54.2,-5500,364
32:54.9,-5500,364
32:59.2,-5500,364
32:59.9,-5500,364
33:04.2,-5500,365
33:04.9,-5500,364
33:09.2,-5500,364
33:09.9,-5500,364
33:14.2,-5500,364
33:15.0,-5500,364
33:19.2,-5500,364
33:20.0,-5500,364
33:24.2,-5500,364
33:25.0,-5500,364
33:29.2,-5500,364
33:30.0,-5500,364
33:34.2,-5500,364
33:35.0,-5500,364
33:39.2,-5500,364
33:40.0,-5500,364
33:44.2,-5500,364
33:45.0,-5500,364
33:49.2,-5500,364
33:50.0,-5500,364
33:54.3,-5500,364
33:55.0,-5500,364
33:59.3,-5500,364
34:00.0,-5500,364
34:04.3,-5500,364
34:05.0,-5500,364
34:09.3,-5500,364
34:10.0,-5500,364
34:14.3,-5500,364
34:15.0,-5500,364
34:19.3,-5500,364
34:20.0,-5500,364
34:24.3,-5500,364
34:25.1,-5500,364
34:29.3,-5500,364
34:30.1,-5500,364
34:34.3,-5500,364
34:35.1,-5500,364
34:39.3,-5500,364
34:40.1,-5500,364
34:44.3,-5500,364
34:45.1,-5500,364
34:49.3,-5500,364
34:50.1,-5500,364
34:54.3,-5500,364
34:55.1,-5500,364
34:59.3,-5500,364
35:00.1,-5500,364
35:04.3,-5500,364
35:05.1,-5500,364
35:09.3,-5500,364
35:10.1,-5500,364
35:14.4,-5500,364
35:15.1,-5500,364
35:19.4,-5500,364
35:20.1,-5500,364
35:24.4,-5500,364
35:25.2,-5500,364
35:29.4,-5500,364
35:30.2,-5500,364
35:34.4,-5500,364
35:35.2,-5500,364
35:39.4,-5500,364
35:40.2,-5500,364
35:44.4,-5500,364
35:45.2,-5500,364
35:49.4,-5500,364
35:50.2,-5500,364
35:54.4,-5500,364
35:55.2,-5500,364
35:59.4,-5500,364
36:00.2,-5500,364
36:04.4,-5500,364
36:05.2,-5500,364
36:09.4,-5500,364
36:10.2,-5500,364
36:14.5,-5500,363
36:15.2,-5500,363
36:19.5,-5500,364
36:20.2,-5500,363
36:24.5,-5500,363
36:25.2,-5500,364
36:29.5,-5500,363
36:30.3,-5500,363
36:34.5,-5500,363
36:35.3,-5500,363
36:39.5,-5500,363
36:40.3,-5500,363
36:44.5,-5500,363
36:45.3,-5500,363
36:49.5,-5500,363
36:50.3,-5500,363
36:54.5,-5500,363
36:55.3,-5500,363
36:59.5,-5500,363
37:00.3,-5500,363
37:04.5,-5500,363
37:05.3,-5500,363
37:09.5,-5500,363
37:10.3,-5500,363
37:14.6,-5500,363
37:15.3,-5500,363
37:19.6,-5500,363
37:20.3,-5500,363
37:24.6,-5500,364
37:25.3,-5500,363
37:29.6,-5500,363
37:30.4,-5500,364
37:34.6,-5500,363
37:35.4,-5500,364
37:39.6,-5500,363
37:40.3,-5500,363
37:44.6,-5500,363
37:45.4,-5500,364
37:49.6,-5500,363
37:50.4,-5500,363
37:54.6,-5500,363
37:55.4,-5500,363
37:59.6,-5500,363
38:00.4,-5500,363
38:04.6,-5500,363
38:05.4,-5500,363
38:09.7,-5500,363
38:10.4,-5500,363
38:14.7,-5500,363
38:15.4,-5500,363
38:19.7,-5500,363
38:20.4,-5500,363
38:24.7,-5500,363
38:25.4,-5500,363
38:29.7,-5500,363
38:30.4,-5500,363
38:34.7,-5500,363
38:35.4,-5500,363
38:39.7,-5500,363
38:40.5,-5500,363
38:44.7,-5500,363
38:45.5,-5500,363
38:49.7,-5500,363
38:50.5,-5500,363
38:54.7,-5500,363
38:55.5,-5500,363
38:59.7,-5500,363
39:00.5,-5500,363
39:04.7,-5500,363
39:05.5,-5500,363
39:09.7,-5500,363
39:10.5,-5500,363
39:14.7,-5500,363
39:15.5,-5500,363
39:19.7,-5500,363
39:20.5,-5500,363
39:24.8,-5500,363
39:25.5,-5500,363
39:29.8,-5500,363
39:30.5,-5500,363
39:34.8,-5500,363
39:35.5,-5500,363
39:39.8,-5500,363
39:40.5,-5500,363
39:44.8,-5500,363
39:45.5,-5500,363
39:49.8,-5500,363
39:50.6,-5500,363
39:54.8,-5500,363
39:55.6,-5500,363
39:59.8,-5500,363
40:00.6,-5500,363
40:04.8,-5500,363
40:05.6,-5500,363
40:09.8,-5500,363
40:10.6,-5500,363
40:14.8,-5500,363
40:15.6,-5500,363
40:19.8,-5500,363
40:20.6,-5500,363
40:24.8,-5500,363
40:25.6,-5500,363
40:29.9,-5500,363
40:30.6,-5500,363
40:34.9,-5500,363
40:35.6,-5500,362
40:39.9,-5500,362
40:40.6,-5500,363
40:44.9,-5500,362
40:45.6,-5500,363
40:49.9,-5500,362
40:50.6,-5500,363
40:54.9,-5500,362
40:55.7,-5500,362
40:59.9,-5500,362
41:00.7,-5500,362
41:04.9,-5500,362
41:05.7,-5500,363
41:09.9,-5500,363
41:10.7,-5500,362
41:14.9,-5500,362
41:15.7,-5500,362
41:19.9,-5500,363
41:20.7,-5500,362
41:24.9,-5500,363
41:25.7,-5500,363
41:30.0,-5500,363
41:30.7,-5500,362
41:35.0,-5500,362
41:35.7,-5500,362
41:40.0,-5500,362
41:40.7,-5500,363
41:45.0,-5500,363
41:45.7,-5500,363
41:50.0,-5500,363
41:50.7,-5500,363
41:55.0,-5500,363
41:55.7,-5500,363
42:00.0,-5500,363
42:00.8,-5500,363
42:05.0,-5500,363
42:05.8,-5500,363
42:10.0,-5500,363
42:10.8,-5500,363
42:15.0,-5500,363
42:15.8,-5500,363
42:20.0,-5500,363
42:20.8,-5500,363
42:25.0,-5500,363
42:25.8,-5500,363
42:30.0,-5500,363
42:30.8,-5500,363
42:35.0,-5500,363
42:35.8,-5500,363
42:40.0,-5500,363
42:40.8,-5500,363
42:45.1,-5500,363
42:45.8,-5500,363
42:50.1,-5500,362
42:50.8,-5500,363
42:55.1,-5500,362
42:55.8,-5500,362
43:00.1,-5500,362
43:00.8,-5500,362
43:05.1,-5500,362
43:05.9,-5500,362
43:10.1,-5500,362
43:10.9,-5500,362
43:15.1,-5500,362
43:15.9,-5500,362
43:20.1,-5500,362
43:20.9,-5500,362
43:25.1,-5500,362
43:25.9,-5500,361
43:30.1,-5500,362
43:30.9,-5500,362
43:35.1,-5500,361
43:35.9,-5500,362
43:40.1,-5500,361
43:40.9,-5500,362
43:45.2,-5500,361
43:45.9,-5500,361
43:50.2,-5500,362
43:50.9,-5500,362
43:55.2,-5500,362
43:55.9,-5500,362
44:00.2,-5500,362
44:00.9,-5500,362
44:05.2,-5500,362
44:06.0,-5500,362
44:10.2,-5500,362
44:10.9,-5500,362
44:15.2,-5500,362
44:16.0,-5500,362
44:20.2,-5500,362
44:21.0,-5500,362
44:25.2,-5500,363
44:26.0,-5500,362
44:30.2,-5500,363
44:31.0,-5500,363
44:35.2,-5500,362
44:36.0,-5500,362
44:40.2,-5500,363
44:41.0,-5500,362
44:45.2,-5500,363
44:46.0,-5500,363
44:50.3,-5500,363
44:51.0,-5500,362
44:55.3,-5500,363
44:56.0,-5500,363
45:00.3,-5500,363
45:01.0,-5500,363
45:05.3,-5500,362
45:06.0,-5500,363
45:10.3,-5500,362
45:11.0,-5500,362
45:15.3,-5500,363
45:16.1,-5500,362
45:20.3,-5500,362
45:21.1,-5500,362
45:25.3,-5500,362
45:26.1,-5500,362
45:30.3,-5500,362
45:31.1,-5500,362
45:35.3,-5500,362
45:36.1,-5500,362
45:40.3,-5500,362
45:41.1,-5500,362
45:45.3,-5500,361
45:46.1,-5500,361
45:50.3,-5500,361
45:51.1,-5500,361
45:55.4,-5500,361
45:56.1,-5500,361
46:00.4,-5500,361
46:01.1,-5500,361
46:05.4,-5500,361
46:06.1,-5500,361
46:10.4,-5500,361
46:11.1,-5500,361
46:15.4,-5500,361
46:16.1,-5500,361
46:20.4,-5500,361
46:21.2,-5500,361
46:25.4,-5500,361
46:26.2,-5500,361
46:30.4,-5500,361
46:31.2,-5500,362
46:35.4,-5500,361
46:36.2,-5500,362
46:40.4,-5500,362
46:41.2,-5500,362
46:45.4,-5500,362
46:46.2,-5500,362
46:50.4,-5500,362
46:51.2,-5500,362
46:55.4,-5500,362
46:56.2,-5500,362
47:00.4,-5500,362
47:01.2,-5500,363
47:05.5,-5500,363
47:06.2,-5500,362
47:10.5,-5500,362
47:11.2,-5500,362
47:15.5,-5500,363
47:16.2,-5500,363
47:20.5,-5500,363
47:21.2,-5500,363
47:25.5,-5500,362
47:26.3,-5500,363
47:30.5,-5500,363
47:31.3,-5500,362
47:35.5,-5500,363
47:36.3,-5500,363
47:40.5,-5500,362
47:41.3,-5500,362
47:45.5,-5500,362
47:46.3,-5500,362
47:50.5,-5500,362
47:51.3,-5500,362
47:55.5,-5500,362
47:56.3,-5500,362
48:00.5,-5500,362
48:01.3,-5500,362
48:05.5,-5500,362
48:06.3,-5500,362
48:10.6,-5500,362
48:11.3,-5500,361
48:15.6,-5500,362
48:16.3,-5500,361
48:20.6,-5500,362
48:21.3,-5500,361
48:25.6,-5500,362
48:26.3,-5500,362
48:30.6,-5500,362
48:31.4,-5500,362
48:35.6,-5500,362
48:36.4,-5500,362
48:40.6,-5500,362
48:41.4,-5500,362
48:45.6,-5500,362
48:46.4,-5500,362
48:50.6,-5500,362
48:51.4,-5500,362
48:55.6,-5500,362
48:56.4,-5500,363
49:00.6,-5500,362
49:01.4,-5500,363
49:05.6,-5500,363
49:06.4,-5500,362
49:10.7,-5500,363
49:11.4,-5500,363
49:15.7,-5500,363
49:16.4,-5500,363
49:20.7,-5500,363
49:21.4,-5500,363
49:25.7,-5500,363
49:26.4,-5500,363
49:30.7,-5500,363
49:31.5,-5500,363
49:35.7,-5000,363
49:36.5,-5000,363
49:40.7,-5000,363
49:41.5,-5000,363
49:45.7,-5000,363
49:46.5,-5000,363
49:50.7,-5000,363
49:51.5,-5000,363
49:55.7,-5000,363
49:56.5,-5000,363
50:00.7,-5000,363
50:01.5,-5000,363
50:05.7,-5000,363
50:06.5,-5000,363
50:10.7,-5500,363
50:11.5,-5500,363
50:15.8,-5500,362
50:16.5,-5500,363
50:20.8,-5500,363
50:21.5,-5500,363
50:25.8,-5500,362
50:26.5,-5500,362
50:30.8,-5500,362
50:31.5,-5500,362
50:35.8,-5500,363
50:36.6,-5500,362
50:40.8,-5500,362
50:41.5,-5500,362
50:45.8,-5500,362
50:46.6,-5500,362
50:50.8,-5500,362
50:51.6,-5500,362
50:55.8,-5500,362
50:56.6,-5500,362
51:00.8,-5500,362
51:01.6,-5500,362
51:05.8,-5500,362
51:06.6,-5500,362
51:10.8,-5500,363
51:11.6,-5500,362
51:15.8,-5500,362
51:16.6,-5500,362
51:20.8,-5500,363
51:21.6,-5500,363
51:25.9,-5500,363
51:26.6,-5500,363
51:30.9,-5500,363
51:31.6,-5500,363
51:35.9,-5500,363
51:36.6,-5500,363
51:40.9,-5500,363
51:41.6,-5500,363
51:45.9,-5000,363
51:46.6,-5000,363
51:50.9,-5000,363
51:51.7,-5000,363
51:55.9,-5000,363
51:56.7,-5000,363
52:00.9,-5000,363
52:01.7,-5000,363
52:05.9,-5000,363
52:06.7,-5000,363
52:10.9,-5000,363
52:11.8,-5000,363
52:15.9,-5000,363
52:16.7,-5000,363
52:20.9,-5000,362
52:21.7,-5000,362
52:25.9,-5500,362
52:26.7,-5000,362
52:31.0,-5500,363
52:31.7,-5500,362
52:36.0,-5500,362
52:36.7,-5500,362
52:41.0,-5500,362
52:41.7,-5500,362
52:46.0,-5500,362
52:46.7,-5500,362
52:51.0,-5500,362
52:51.8,-5500,362
52:56.0,-5500,362
52:56.8,-5500,362
53:01.0,-5500,362
53:01.8,-5500,362
53:06.0,-5500,362
53:06.8,-5500,362
53:11.0,-5500,362
53:11.8,-5500,362
53:16.0,-5500,362
53:16.8,-5500,362
53:21.0,-5500,362
53:21.8,-5500,362
53:26.0,-5500,362
53:26.8,-5500,362
53:31.0,-5500,362
53:31.8,-5500,362
53:36.1,-5500,363
53:36.8,-5500,363
53:41.1,-5500,362
53:41.8,-5500,362
53:46.1,-5500,362
53:46.8,-5500,363
53:51.1,-5500,363
53:51.8,-5500,363
53:56.1,-5500,363
53:56.9,-5500,362
54:01.1,-5500,362
54:01.8,-5500,362
54:06.1,-5500,362
54:06.8,-5500,362
54:11.1,-5500,362
54:11.9,-5500,363
54:16.1,-5500,362
54:16.9,-5500,362
54:21.1,-5500,362
54:21.9,-5500,362
54:26.1,-5500,362
54:26.9,-5500,362
54:31.1,-5500,362
54:31.9,-5500,362
54:36.1,-5500,362
54:36.9,-5500,362
54:41.1,-5500,362
54:41.9,-5500,362
54:46.2,-5500,362
54:46.9,-5500,362
54:51.2,-5500,362
54:51.9,-5500,361
54:56.2,-5500,362
54:56.9,-5500,362
55:01.2,-5500,362
55:01.9,-5500,362
55:06.2,-5500,361
55:06.9,-5500,362
55:11.2,-5500,361
55:12.0,-5500,362
55:16.2,-5500,362
55:17.0,-5500,361
55:21.2,-5500,361
55:22.0,-5500,362
55:26.2,-5500,361
55:27.0,-5500,361
55:31.2,-5500,361
55:32.0,-5500,362
55:36.2,-5500,361
55:37.0,-5500,362
55:41.2,-5500,362
55:42.0,-5500,361
55:46.3,-5500,361
55:47.0,-5500,362
55:51.3,-5500,361
55:52.0,-5500,362
55:56.3,-5500,361
55:57.0,-5500,361
56:01.3,-5500,362
56:02.0,-5500,362
56:06.3,-5500,361
56:07.0,-5500,362
56:11.3,-5500,362
56:12.1,-5500,361
56:16.3,-5500,362
56:17.1,-5500,362
56:21.3,-5500,362
56:22.1,-5500,361
56:26.3,-5500,361
56:27.1,-5500,361
56:31.3,-5500,361
56:32.1,-5500,361
56:36.3,-5500,361
56:37.1,-5500,361
56:41.3,-5500,361
56:42.1,-5500,361
56:46.3,-5500,361
56:47.1,-5500,361
56:51.4,-5500,361
56:52.1,-5500,361
56:56.4,-5500,361
56:57.1,-5500,361
57:01.4,-5500,361
57:02.1,-5500,361
57:06.4,-5500,361
57:07.1,-5500,361
57:11.4,-5500,361
57:12.2,-5500,361
57:16.4,-5500,361
57:17.2,-5500,361
57:21.4,-5500,361
57:22.2,-5500,361
57:26.4,-5500,361
57:27.2,-5500,361
57:31.4,-6000,361
57:32.2,-6000,361
57:36.4,-6000,361
57:37.2,-6000,361
57:41.4,-6000,361
57:42.2,-6000,361
57:46.4,-6000,361
57:47.2,-6000,361
57:51.4,-6000,361
57:52.2,-6000,361
57:56.5,-6000,361
57:57.2,-6000,361
58:01.5,-6000,361
58:02.2,-5500,361
58:06.5,-5500,361
58:07.2,-5500,361
58:11.5,-5500,361
58:12.2,-5500,361
58:16.5,-5500,361
58:17.2,-5500,361
58:21.5,-5500,361
58:22.2,-5500,361
58:26.5,-5500,361
58:27.3,-5500,361
58:31.5,-5500,361
58:32.3,-5500,361
58:36.5,-5500,361
58:37.3,-5500,361
58:41.5,-5500,362
58:42.3,-5500,361
58:46.5,-5500,362
58:47.3,-5500,361
58:51.5,-5500,362
58:52.3,-5500,362
58:56.5,-5500,363
58:57.3,-5500,363
59:01.6,-5500,363
59:02.3,-5500,363
59:06.5,-5000,363
59:07.3,-5000,363
59:11.6,-5000,364
59:12.3,-5000,363
59:16.6,-5000,364
59:17.3,-5000,364
59:21.6,-5000,364
59:22.4,-5000,364
59:26.6,-4500,365
59:27.4,-4500,364
59:31.6,-4500,365
59:32.4,-4500,365
59:36.6,-4500,366
59:37.4,-4500,366
59:41.6,-4000,366
59:42.4,-4000,366
59:46.6,-4000,367
59:47.4,-4000,367
59:51.6,-4000,368
59:52.4,-3500,368
59:56.6,-3500,368
59:57.4,-3500,368
00:01.6,-3500,369
00:02.4,-3500,369
00:06.6,-3000,369
00:07.4,-3000,370
00:11.7,-3000,371
00:12.4,-3000,371
00:16.7,-2500,371
00:17.4,-2500,371
00:21.7,-2500,372
00:22.4,-2500,372
00:26.7,-2000,372
00:27.4,-2000,373
00:31.7,-2000,374
00:32.5,-2000,374
00:36.7,-1500,375
00:37.5,-1500,375
00:41.7,-1500,375
00:42.5,-1500,375
00:46.7,-1000,377
00:47.5,-1000,377
00:51.7,-500,378
00:52.5,-500,378
00:56.7,-500,379
00:57.5,-500,379
01:01.7,0,380
01:02.5,0,380
01:06.7,0,381
01:07.5,0,381
01:11.7,500,382
01:12.5,500,383
01:16.7,1000,383
01:17.5,1000,384
01:21.8,1000,385
01:22.5,1000,385
01:26.8,1500,386
01:27.5,1500,386
01:31.8,2000,387
01:32.5,2000,387
01:36.8,2000,388
01:37.6,2000,389
01:41.8,2500,390
01:42.6,2500,390
01:46.8,2500,391
01:47.6,3000,391
01:51.8,3000,393
01:52.6,3000,393
01:56.8,3500,394
01:57.6,3500,394
02:01.8,4000,396
02:02.6,4000,396
02:06.8,4000,397
02:07.6,4000,397
02:11.8,4500,399
02:12.6,4500,399
02:16.8,5000,400
02:17.6,5000,400
02:21.9,5000,402
02:22.6,5000,402
02:26.9,5500,403
02:27.6,5500,404
02:31.9,6000,405
02:32.6,6000,405
02:36.9,6000,407
02:37.6,6500,407
02:41.9,6500,408
02:42.7,6500,408
02:46.9,7000,410
02:47.7,7000,410
02:51.9,7500,411
02:52.7,7500,411
02:56.9,7500,413
02:57.7,7500,413
03:01.9,8000,415
03:02.7,8000,415
03:06.9,8500,416
03:07.7,8500,416
03:11.9,8500,418
03:12.7,8500,418
03:16.9,9000,420
03:17.7,9000,420
03:21.9,9500,422
03:22.7,9500,422
03:27.0,10000,423
03:27.7,10000,424
03:32.0,10000,425
03:32.7,10000,426
03:37.0,10500,427
03:37.7,10500,427
03:42.0,11000,429
03:42.7,11000,429
03:47.0,11000,431
03:47.7,11000,431
03:52.0,11500,433
03:52.8,11500,433
03:57.0,12000,435
03:57.8,12000,435
04:02.0,12000,437
04:02.8,12500,437
04:07.0,12500,440
04:07.8,12500,440
04:12.0,13000,441
04:12.8,13000,441
04:17.0,13500,443
04:17.8,13500,444
04:22.0,13500,445
04:22.8,13500,445
04:27.0,14000,447
04:27.8,14000,447
04:32.0,14500,449
04:32.8,14500,450
04:37.1,14500,452
04:37.8,14500,452
04:42.1,15000,454
04:42.8,15000,454
04:47.1,15500,456
04:47.8,15500,456
04:52.1,16000,458
04:52.8,16000,458
04:57.1,16000,461
04:57.9,16000,461
05:02.1,16500,463
05:02.9,16500,463
05:07.1,16500,465
05:07.9,17000,466
05:12.1,17000,468
05:12.9,17000,468
05:17.1,17500,470
05:17.9,17500,471
05:22.1,18000,473
05:22.9,18000,473
05:27.1,18000,475
05:27.9,18000,476
05:32.1,18500,478
05:32.9,18500,478
05:37.2,19000,480
05:37.9,19000,480
05:42.2,19000,483
05:42.9,19500,483
05:47.2,19500,485
05:47.9,19500,485
05:52.2,20000,487
05:52.9,20000,488
05:57.2,20500,490
05:57.9,20500,490
06:02.2,20500,492
06:03.0,20500,493
06:07.3,21000,495
06:08.0,21000,495
06:12.2,21500,498
06:13.0,21500,498
06:17.2,21500,500
06:18.0,21500,501
06:22.2,22000,502
06:23.0,22000,503
06:27.2,22500,505
06:28.0,22500,505
06:32.2,22500,507
06:33.0,22500,508
06:37.2,23000,510
06:38.0,23000,510
06:42.3,23500,513
06:43.0,23500,513
06:47.3,23500,515
06:48.0,24000,516
06:52.3,24000,518
06:53.0,24000,518
06:57.3,24500,520
06:58.1,24500,521
07:02.3,24500,523
07:03.0,25000,524
07:07.3,25000,526
07:08.1,25000,526
07:12.3,25500,529
07:13.1,25500,529
07:17.3,26000,531
07:18.1,26000,531
07:22.3,26000,534
07:23.1,26000,534
07:27.3,26500,537
07:28.1,26500,537
07:32.3,27000,539
07:33.1,27000,540
07:37.3,27000,542
07:38.1,27000,543
07:42.3,27500,545
07:43.1,27500,545
07:47.4,28000,548
07:48.1,28000,548
07:52.4,28000,551
07:53.1,28000,551
07:57.4,28500,554
07:58.1,28500,554
08:02.4,29000,557
08:03.1,29000,557
08:07.4,29000,559
08:08.1,29500,560
08:12.4,29500,563
08:13.1,29500,563
08:17.4,30000,566
08:18.2,30000,567
08:22.4,30000,569
08:23.2,30500,570
08:27.4,30500,572
08:28.2,30500,572
08:32.4,31000,574
08:33.2,31000,575
08:37.4,31000,578
08:38.2,31500,578
08:42.4,31500,581
08:43.2,31500,581
08:47.5,32000,584
08:48.2,32000,584
08:52.4,32000,587
08:53.2,32500,587
08:57.5,32500,590
08:58.2,32500,591
09:02.5,33000,593
09:03.2,33000,593
09:07.5,33000,596
09:08.2,33500,596
09:12.5,33500,599
09:13.2,33500,599
09:17.5,34000,603
09:18.3,34000,603
09:22.5,34000,606
09:23.3,34500,606
09:27.5,34500,609
09:28.3,34500,609
09:32.5,35000,611
09:33.3,35000,612
09:37.5,35000,614
09:38.3,35000,615
09:42.5,35500,617
09:43.3,35500,618
09:47.5,36000,620
09:48.3,36000,621
09:52.5,36000,624
09:53.3,36000,624
09:57.5,36500,627
09:58.3,36500,628
10:02.6,37000,630
10:03.3,37000,630
10:07.6,37000,634
10:08.4,37000,634
10:12.6,37500,637
10:13.3,37500,637
10:17.6,37500,640
10:18.3,38000,640
10:22.6,38000,643
10:23.4,38000,643
10:27.6,38500,646
10:28.4,38500,646
10:32.6,38500,649
10:33.4,38500,650
10:37.6,39000,652
10:38.4,39000,652
10:42.6,39500,654
10:43.4,39500,655
10:47.6,39500,657
10:48.4,39500,658
10:52.6,40000,661
10:53.4,40000,661
10:57.6,40500,665
10:58.4,40500,665
11:02.6,40500,668
11:03.4,40500,668
11:07.7,41000,671
11:08.5,41000,671
11:12.7,41500,675
11:13.4,41500,675
11:17.7,41500,678
11:18.4,41500,678
11:22.7,42000,681
11:23.4,42000,682
11:27.7,42000,684
11:28.4,42500,685
11:32.7,42500,687
11:33.5,42500,688
11:37.7,43000,691
11:38.5,43000,691
11:42.7,43000,694
11:43.5,43000,695
11:47.7,43500,697
11:48.5,43500,698
11:52.7,44000,700
11:53.5,44000,701
11:57.7,44000,704
11:58.5,44000,704
12:02.7,44500,707
12:03.5,44500,708
12:07.7,44500,709
12:08.5,44500,710
12:12.7,45000,713
12:13.5,45000,714
12:17.8,45500,716
12:18.5,45500,717
12:22.8,45500,718
12:23.5,45500,719
12:27.8,46000,722
12:28.5,46000,722
12:32.8,46000,725
12:33.5,46000,725
12:37.8,46500,728
12:38.6,46500,728
12:42.8,46500,731
12:43.6,47000,731
12:47.8,47000,734
12:48.6,47000,734
12:52.8,47500,736
12:53.6,47500,737
12:57.8,47500,739
12:58.6,47500,740
13:02.8,48000,742
13:03.6,48000,743
13:07.8,48000,745
13:09.1,48000,745
13:12.8,48500,748
13:13.6,48500,748
13:17.9,48500,751
13:18.6,49000,751
13:22.9,49000,754
13:23.6,49000,754
13:27.9,49500,756
13:28.6,49500,757
13:32.9,49500,759
13:33.6,49500,759
13:37.9,50000,762
13:38.6,50000,762
13:42.9,50000,764
13:43.7,50000,765
13:47.9,50500,767
13:48.7,50500,767
13:52.9,50500,769
13:53.7,50500,770
13:57.9,51000,772
13:58.7,51000,773
14:02.9,51000,775
14:03.7,51000,775
14:07.9,51500,778
14:08.7,51500,778
14:12.9,51500,780
14:13.7,51500,780
14:18.0,51500,783
14:18.7,52000,783
14:23.0,52000,785
14:23.7,52000,785
14:28.0,52000,787
14:28.7,52500,787
14:33.0,52500,790
14:33.8,52500,790
14:38.0,52500,792
14:38.7,52500,792
14:43.0,53000,794
14:43.8,53000,795
14:48.0,53000,796
14:48.8,53000,797
14:53.0,53000,798
14:53.8,53500,799
14:58.0,53500,801
14:58.8,53500,802
15:03.0,53500,803
15:03.8,53500,803
15:08.0,54000,805
15:08.8,54000,806
15:13.0,54000,808
15:13.8,54000,808
15:18.0,54000,809
15:18.8,54000,810
15:23.0,54500,811
15:23.8,54500,812
15:28.1,54500,813
15:28.8,54500,814
15:33.1,54500,815
15:33.8,54500,816
15:38.1,55000,817
15:38.8,55000,817
15:43.1,55000,819
15:43.8,55000,819
15:48.1,55000,820
15:48.8,55000,820
15:53.1,55000,822
15:53.9,55000,822
15:58.1,55500,824
15:58.9,55500,824
16:03.1,55500,826
16:03.9,55500,826
16:08.1,55500,827
16:08.9,55500,828
16:13.1,55500,829
16:13.9,55500,829
16:18.1,56000,831
16:18.9,56000,831
16:23.1,56000,833
16:23.9,56000,833
16:28.1,56000,834
16:28.9,56000,834
16:33.1,56000,835
16:33.9,56000,836
16:38.2,56000,837
16:38.9,56000,838
16:43.2,56500,839
16:43.9,56500,839
16:48.2,56500,840
16:48.9,56500,840
16:53.2,56500,841
16:53.9,56500,841
16:58.2,56500,843
16:59.0,56500,843
17:03.2,56500,844
17:04.0,56500,844
17:08.2,56500,845
17:09.0,56500,845
17:13.2,57000,847
17:14.0,57000,847
17:18.2,57000,848
17:19.0,57000,848
17:23.2,57000,849
17:24.0,57000,850
17:28.2,57000,850
17:29.0,57000,851
17:33.2,57000,852
17:34.0,57000,852
17:38.2,57000,853
17:39.0,57000,853
17:43.3,57000,855
17:44.0,57000,855
17:48.3,57500,856
17:49.0,57500,856
17:53.3,57500,857
17:54.0,57500,857
17:58.3,57500,858
17:59.0,57500,858
18:03.3,57500,859
18:04.0,57500,859
18:08.3,57500,860
18:09.1,57500,861
18:13.3,57500,861
18:14.1,57500,862
18:18.3,57500,863
18:19.1,57500,863
18:23.3,58000,864
18:24.1,58000,864
18:28.3,58000,865
18:29.1,58000,865
18:33.3,58000,866
18:34.1,58000,866
18:38.3,58000,867
18:39.1,58000,867
18:43.4,58000,868
18:44.1,58000,868
18:48.4,58000,869
18:49.1,58000,869
18:53.4,58000,870
18:54.1,58000,870
18:58.4,58000,871
18:59.1,58000,871
19:03.4,58500,872
19:04.1,58500,872
19:08.4,58500,874
19:09.1,58500,873
19:13.4,58500,874
19:14.2,58500,874
19:18.4,58500,875
19:19.2,58500,875
19:23.4,58500,876
19:24.2,58500,877
19:28.4,58500,877
19:29.2,58500,877
19:33.4,58500,878
19:34.2,58500,878
19:38.4,58500,879
19:39.2,58500,879
19:43.4,59000,880
19:44.2,59000,880
19:48.5,59000,880
19:49.2,59000,881
19:53.5,59000,881
19:54.2,59000,881
19:58.5,59000,882
19:59.2,59000,882
20:03.5,59000,883
20:04.2,59000,883
20:08.5,59000,884
20:09.2,59000,884
20:13.5,59000,885
20:14.2,59000,885
20:18.5,59000,886
20:19.3,59000,886
20:23.5,59500,886
20:24.3,59500,886
20:28.5,59500,888
20:29.3,59500,887
20:33.5,59500,888
20:34.3,59500,888
20:38.5,59500,889
20:39.3,59500,889
